CATEGORYID,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,LOAI_TBI,KIEU_LBS,TTKN,CTSC,KIEU_DHQ,MT_CD,UDM,IDM,DBDATSCN,KCRTT,SCKTTDC,KNGSDK,DB_DA_XUNG,I_CATNM_DM,VLBS,KIEU_DK
0022D00_LBS,NOTUSE,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.KO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,NOTUSE,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,NOTUSE,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,NOTUSE,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500050,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00290,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00361,2022,TB040.00023,TB0632,PB-501691,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,1000,PE-2168,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00290,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,RETIRE,HSX.00290,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,RETIRE,HSX.00290,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,RETIRE,PB-100088,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,NULL,PB-500047,1000,PE-2169,5000,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,PB-100088,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,NULL,PB-500047,1000,PE-2169,5000,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,PB-100088,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,NULL,PB-500047,1000,PE-2169,5000,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2164,PE-2166,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,PB-100088,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,NULL,PB-500047,1000,PE-2169,5000,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,125,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,PB-100087,2022,TB040.00001,TB0632,PB-501690,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,60,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,PB-100087,2022,TB040.00001,TB0632,PB-501690,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,60,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2021,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,60,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2022,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,60,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2021,TB040.00001,TB0632,NULL,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,60,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00290,2020,TB040.00001,TB0632,PB-501691,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,60,PB-500049,0,PE-2169,125kA,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,PB-100087,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,5000,PE-2168,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,PB-100088,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,2000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,PB-100088,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,2000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,PB-100088,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,2000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,PB-100088,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,2000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,RETIRE,HSX.00302,2014,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,125,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,125,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,60,PB-500049,0,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00005
0022D00_LBS,USING,PB-100090,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2166,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,PB-100090,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2166,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,PB-100090,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2166,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,PB-100090,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2166,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,1,PE-2168,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,1,PE-2168,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,NULL,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,1,PE-2168,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,NOTUSE,PB-100087,2024,TB040.00001,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,200,PE-2168,125,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00459,2018,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,1000,PE-2168,125,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00375,2008,TB040.00141,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.9,PB-500012,50,PB-500049,420,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00302,2015,TB040.00141,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2023,TB040.00023,TB0632,PB-501691,PB-501425,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,1500,PE-2168,150,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.12,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.9,PB-500012,75,PB-500049,1000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2022,TB040.00001,TB0632,TBI_TT_LBS_LOAI.12,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,40000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,40000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.16,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,40000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501426,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,5000,PE-2169,125,TBI_TT_KNCDNM.00008,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00302,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.18,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,100,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00307,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00307,2021,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,10000000,PE-2168,125/145,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00161,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.2,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,10000000,PE-2169,125,TBI_TT_KNCDNM.00028,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00307,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,2000,PE-2169,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00161,2022,TB040.00001,TB0632,PB-500128,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.8,PB-500012,50,PB-500049,10000000,PE-2168,125/145,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,2000,PE-2168,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00290,2023,TB040.00001,TB0632,TBI_TT_LBS_LOAI.20,PB-501424,PB-501427,EVN.CO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500047,2000,PE-2168,125,TBI_TT_KNCDNM.00027,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,USING,HSX.00302,2024,TB040.00141,TB0632,TBI_TT_LBS_LOAI.17,PB-501424,PB-501427,EVN.KO,PE-2164,TBI_TT_LBS_MTCD.00003,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,630,PE-2169,125,TBI_TT_KNCDNM.00027,PB-500064,TBI_TT_CC_DK.00002
0022D00_LBS,USING,HSX.00035,2016,TB040.00113,TB0632,TBI_TT_LBS_LOAI.13,PB-501424,PB-501426,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,200,PE-2168,125,TBI_TT_KNCDNM.00046,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
0022D00_LBS,RETIRE,HSX.00223,2020,TB040.00001,TB0632,TBI_TT_LBS_LOAI.11,PB-501424,PB-501427,EVN.KO,PE-2163,PE-2165,TBI_TT_FCO_UDM.6,PB-500012,50,PB-500049,10,PE-2168,125,TBI_TT_KNCDNM.00011,PB-500062,TBI_TT_CC_DK.00003
