CATEGORYID,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,MA_HIEU,TYSO_BIEN,U_LVLN,P_DM,CAP_CX,I_DM,I_ODD,I_ON,PHA,CACH_DIEN,KIEU_TI,KIEU_LD,KNCDNMDM,TTCTC,BCTBMD,CDDRNN
0110D00_TI,USING,HSX.00035,2014,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00037,TBI_CT_TSB_TI.00070,PB-501066,PB-100123,PB-100120,PB-100109,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2014,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00037,TBI_CT_TSB_TI.00070,PB-501066,PB-100123,PB-100120,PB-100109,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.9,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00070,PB-501067,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.9,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.9,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2016,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00037,TBI_CT_TSB_TI.00097,PB-501066,PB-100123,PB-100120,PB-100110,25,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2016,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00037,TBI_CT_TSB_TI.00097,PB-501066,PB-100123,PB-100120,PB-100110,25,TBI_CT_I_OD.1,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2016,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00037,TBI_CT_TSB_TI.00097,PB-501066,PB-100123,PB-100120,PB-100110,25,TBI_CT_I_OD.1,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00600,2013,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00040,TBI_CT_TSB_TI.00070,PB-501066,PB-100123,PB-100120,PB-100107,40,TBI_CT_I_OD.1,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00473,2002,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00088,PB-501067,PB-100123,PB-100120,PB-100111,31.5,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00473,2002,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00086,PB-501067,PB-100123,PB-100120,PB-100111,31.5,TBI_CT_I_OD.1,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00473,2002,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00085,PB-501067,PB-100123,PB-100120,PB-100111,31.5,TBI_CT_I_OD.1,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2015,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00100,PB-501067,PB-100123,PB-100121,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2015,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00100,PB-501067,PB-100123,PB-100121,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2015,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00100,PB-501067,PB-100123,PB-100121,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,PB-500169,PB-501066,PB-100123,PB-100121,PB-100111,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,PB-500169,PB-501066,PB-100123,PB-100121,PB-100111,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,PB-500169,PB-501066,PB-100123,PB-100121,PB-100111,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2000,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00091,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2000,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00091,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2000,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00091,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2000,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00091,PB-501067,PB-100123,PB-100120,PB-100108,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2000,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00091,PB-501067,PB-100123,PB-100120,PB-100108,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00037,2000,TB040.00018,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00091,PB-501067,PB-100123,PB-100120,PB-100108,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00043,PB-501067,PB-100124,PB-100121,PB-100109,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00043,PB-501067,PB-100124,PB-100121,PB-100109,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00043,PB-501067,PB-100124,PB-100121,PB-100109,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00050,PB-500169,PB-501066,PB-100124,PB-100121,PB-100111,31.5,TBI_CT_I_OD.4,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00050,PB-500169,PB-501066,PB-100124,PB-100121,PB-100111,31.5,TBI_CT_I_OD.4,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00050,PB-500169,PB-501066,PB-100124,PB-100121,PB-100111,31.5,TBI_CT_I_OD.4,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00049,TBI_CT_TSB_TI.00075,PB-501067,PB-100124,PB-100121,PB-100117,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501067,PB-100124,PB-100121,PB-100117,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501067,PB-100124,PB-100121,PB-100117,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00050,PB-500169,PB-501066,PB-100124,PB-100121,PB-100117,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00050,PB-500169,PB-501066,PB-100124,PB-100121,PB-100117,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00050,PB-500169,PB-501066,PB-100124,PB-100121,PB-100117,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00050,PB-500169,PB-501066,PB-100124,PB-100121,PB-100111,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2017,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00041,PB-500169,PB-501066,PB-100124,PB-100122,PB-100111,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00491,2012,TB040.00051,TB0632,TBI_CT_TI_KIEU_LD.00009,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501695,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00491,2012,TB040.00051,TB0632,TBI_CT_TI_KIEU_LD.00009,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501695,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00051,2004,PN.1817,TB0632,TBI_CT_TI_KIEU_LD.00051,TBI_CT_TSB_TI.00070,PB-501066,PB-100123,PB-100120,PB-100109,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00051,2004,PN.1817,TB0632,TBI_CT_TI_KIEU_LD.00051,TBI_CT_TSB_TI.00070,PB-501066,PB-100123,PB-100120,PB-100109,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00051,2004,PN.1817,TB0632,TBI_CT_TI_KIEU_LD.00051,TBI_CT_TSB_TI.00070,PB-501066,PB-100123,PB-100120,PB-100109,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2006,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00038,TBI_CT_TSB_TI.00067,PB-501067,PB-500173,PB-100120,PB-100109,25,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2002,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00038,TBI_CT_TSB_TI.00067,PB-501067,PB-500173,PB-100120,PB-100109,25,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2006,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00038,TBI_CT_TSB_TI.00067,PB-501067,PB-500173,PB-100120,PB-100109,25,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00049,TBI_CT_TSB_TI.00099,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00049,TBI_CT_TSB_TI.00099,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00049,TBI_CT_TSB_TI.00099,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00047,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00047,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00047,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00047,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00047,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2017,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00047,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2001,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00070,PB-501067,PB-100123,PB-100120,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2001,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00070,PB-501067,PB-100123,PB-100120,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2001,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00070,PB-501067,PB-100123,PB-100120,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00555,2014,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00070,PB-501067,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501695,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00100,PB-501066,PB-500173,PB-100120,PB-100111,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00100,PB-501066,PB-500173,PB-100120,PB-100111,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00100,PB-501066,PB-500173,PB-100120,PB-100111,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
